t,S_wR_kgR,S_wR_kgL,S_wR_ka,S_wR_Kf,S_wR_Kq,S_wL_kgR,S_wL_kgL,S_wL_ka,S_wL_Kf,S_wL_Kq
7.48,0.060923884770417,0.0,-2.2177524649582527,-1.7852319619040704,-2.789834258592126,0.0,-0.060923884770417,2.2177524649582527,1.7852319619040704,2.789834258592126
7.485,0.06092603943195706,0.0,-2.218183768030201,-1.7853006233849897,-2.790727787090205,0.0,-0.06092603943195706,2.218183768030201,1.7853006233849897,2.790727787090205
7.49,0.06092818740547965,0.0,-2.2186141550021836,-1.785369073629766,-2.7916196060642395,0.0,-0.06092818740547965,2.2186141550021836,1.785369073629766,2.7916196060642395
7.495,0.060930328711440836,0.0,-2.219043627633928,-1.7854373132798345,-2.7925097181556056,0.0,-0.060930328711440836,2.219043627633928,1.7854373132798345,2.7925097181556056
7.5,0.060932463370235015,0.0,-2.2194721876824737,-1.7855053429747085,-2.793398126004013,0.0,-0.060932463370235015,2.2194721876824737,1.7855053429747085,2.793398126004013
7.505,0.060934591402195114,0.0,-2.2198998369021736,-1.785573163351986,-2.7942848322474934,0.0,-0.060934591402195114,2.2198998369021736,1.785573163351986,2.7942848322474934
7.51,0.06093671282759277,0.0,-2.2203265770446965,-1.785640775047354,-2.7951698395223934,0.0,-0.06093671282759277,2.2203265770446965,1.785640775047354,2.7951698395223934
7.515000000000001,0.06093882766663851,0.0,-2.2207524098590263,-1.7857081786945947,-2.796053150463362,0.0,-0.06093882766663851,2.2207524098590263,1.7857081786945947,2.796053150463362
7.52,0.06094093593948192,0.0,-2.221177337091465,-1.7857753749255914,-2.7969347677033403,0.0,-0.06094093593948192,2.221177337091465,1.7857753749255914,2.7969347677033403
7.525,0.06094303766621184,0.0,-2.221601360485633,-1.7858423643703336,-2.7978146938735544,0.0,-0.06094303766621184,2.221601360485633,1.7858423643703336,2.7978146938735544
7.53,0.060945132866856544,0.0,-2.2220244817824706,-1.785909147656923,-2.7986929316035027,0.0,-0.060945132866856544,2.2220244817824706,1.785909147656923,2.7986929316035027
7.535,0.06094722156138391,0.0,-2.2224467027202395,-1.785975725411579,-2.7995694835209477,0.0,-0.06094722156138391,2.2224467027202395,1.785975725411579,2.7995694835209477
7.54,0.0609493037697016,0.0,-2.2228680250345243,-1.7860420982586434,-2.800444352251905,0.0,-0.0609493037697016,2.2228680250345243,1.7860420982586434,2.800444352251905
7.545,0.060951379511657244,0.0,-2.2232884504582335,-1.7861082668205872,-2.801317540420636,0.0,-0.060951379511657244,2.2232884504582335,1.7861082668205872,2.801317540420636
7.55,0.06095344880703863,0.0,-2.223707980721601,-1.7861742317180158,-2.8021890506496354,0.0,-0.06095344880703863,2.223707980721601,1.7861742317180158,2.8021890506496354
7.555,0.06095551167557385,0.0,-2.224126617552187,-1.7862399935696738,-2.803058885559624,0.0,-0.06095551167557385,2.224126617552187,1.7862399935696738,2.803058885559624
7.56,0.0609575681369315,0.0,-2.224544362674881,-1.7863055529924512,-2.803927047769538,0.0,-0.0609575681369315,2.224544362674881,1.7863055529924512,2.803927047769538
7.565,0.06095961821072085,0.0,-2.2249612178119005,-1.7863709106013885,-2.80479353989652,0.0,-0.06095961821072085,2.2249612178119005,1.7863709106013885,2.80479353989652
7.57,0.06096166191649203,0.0,-2.2253771846827948,-1.7864360670096824,-2.8056583645559092,0.0,-0.06096166191649203,2.2253771846827948,1.7864360670096824,2.8056583645559092
7.575,0.06096369927373618,0.0,-2.2257922650044453,-1.786501022828691,-2.806521524361233,0.0,-0.06096369927373618,2.2257922650044453,1.786501022828691,2.806521524361233
7.58,0.060965730301885665,0.0,-2.2262064604910674,-1.7865657786679396,-2.8073830219241978,0.0,-0.060965730301885665,2.2262064604910674,1.7865657786679396,2.8073830219241978
7.585,0.0609677550203142,0.0,-2.2266197728542116,-1.7866303351351254,-2.808242859854678,0.0,-0.0609677550203142,2.2266197728542116,1.7866303351351254,2.808242859854678
7.59,0.06096977344833707,0.0,-2.2270322038027652,-1.7866946928361236,-2.80910104076071,0.0,-0.06096977344833707,2.2270322038027652,1.7866946928361236,2.80910104076071
7.595,0.06097178560521126,0.0,-2.227443755042954,-1.7867588523749927,-2.8099575672484796,0.0,-0.06097178560521126,2.227443755042954,1.7867588523749927,2.8099575672484796
7.6,0.06097379151013567,0.0,-2.2278544282783432,-1.7868228143539793,-2.8108124419223164,0.0,-0.06097379151013567,2.2278544282783432,1.7868228143539793,2.8108124419223164
7.605,0.060975791182251264,0.0,-2.228264225209839,-1.7868865793735242,-2.8116656673846827,0.0,-0.060975791182251264,2.228264225209839,1.7868865793735242,2.8116656673846827
7.61,0.06097778464064124,0.0,-2.228673147535691,-1.7869501480322671,-2.812517246236165,0.0,-0.06097778464064124,2.228673147535691,1.7869501480322671,2.812517246236165
7.615,0.060979771904331216,0.0,-2.229081196951492,-1.7870135209270521,-2.8133671810754657,0.0,-0.060979771904331216,2.229081196951492,1.7870135209270521,2.8133671810754657
7.62,0.06098175299228938,0.0,-2.2294883751501815,-1.7870766986529334,-2.8142154744993944,0.0,-0.06098175299228938,2.2294883751501815,1.7870766986529334,2.8142154744993944
7.625,0.060983727923426684,0.0,-2.2298946838220464,-1.7871396818031797,-2.815062129102859,0.0,-0.060983727923426684,2.2298946838220464,1.7871396818031797,2.815062129102859
7.63,0.060985696716596996,0.0,-2.230300124654722,-1.7872024709692806,-2.815907147478856,0.0,-0.060985696716596996,2.230300124654722,1.7872024709692806,2.815907147478856
7.635,0.060987659390597276,0.0,-2.2307046993331943,-1.787265066740951,-2.8167505322184647,0.0,-0.060987659390597276,2.2307046993331943,1.787265066740951,2.8167505322184647
7.640000000000001,0.06098961596416775,0.0,-2.2311084095398015,-1.787327469706137,-2.8175922859108358,0.0,-0.06098961596416775,2.2311084095398015,1.787327469706137,2.8175922859108358
7.645,0.06099156645599207,0.0,-2.231511256954235,-1.7873896804510199,-2.818432411143184,0.0,-0.06099156645599207,2.231511256954235,1.7873896804510199,2.818432411143184
7.65,0.060993510884697476,0.0,-2.2319132432535427,-1.787451699560023,-2.8192709105007805,0.0,-0.060993510884697476,2.2319132432535427,1.787451699560023,2.8192709105007805
7.655,0.060995449268854994,0.0,-2.2323143701121277,-1.7875135276158154,-2.8201077865669433,0.0,-0.060995449268854994,2.2323143701121277,1.7875135276158154,2.8201077865669433
7.66,0.060997381626979555,0.0,-2.2327146392017534,-1.7875751651993186,-2.8209430419230292,0.0,-0.060997381626979555,2.2327146392017534,1.7875751651993186,2.8209430419230292
7.665,0.060999307977530205,0.0,-2.2331140521915427,-1.7876366128897103,-2.8217766791484267,0.0,-0.060999307977530205,2.2331140521915427,1.7876366128897103,2.8217766791484267
7.67,0.06100122833891025,0.0,-2.23351261074798,-1.7876978712644302,-2.8226087008205467,0.0,-0.06100122833891025,2.23351261074798,1.7876978712644302,2.8226087008205467
7.675,0.061003142729467434,0.0,-2.2339103165349137,-1.7877589408991852,-2.823439109514814,0.0,-0.061003142729467434,2.2339103165349137,1.7877589408991852,2.823439109514814
7.68,0.06100505116749407,0.0,-2.234307171213558,-1.7878198223679542,-2.8242679078046615,0.0,-0.06100505116749407,2.234307171213558,1.7878198223679542,2.8242679078046615
7.685,0.06100695367122726,0.0,-2.2347031764424927,-1.7878805162429938,-2.8250950982615186,0.0,-0.06100695367122726,2.2347031764424927,1.7878805162429938,2.8250950982615186
7.69,0.061008850258849,0.0,-2.235098333877668,-1.7879410230948425,-2.825920683454807,0.0,-0.061008850258849,2.235098333877668,1.7879410230948425,2.825920683454807
7.695,0.0610107409484864,0.0,-2.2354926451724033,-1.7880013434923263,-2.8267446659519297,0.0,-0.0610107409484864,2.2354926451724033,1.7880013434923263,2.8267446659519297
7.7,0.06101262575821181,0.0,-2.2358861119773903,-1.7880614780025639,-2.827567048318266,0.0,-0.06101262575821181,2.2358861119773903,1.7880614780025639,2.827567048318266
7.705,0.06101450470604297,0.0,-2.2362787359406946,-1.7881214271909713,-2.8283878331171612,0.0,-0.06101450470604297,2.2362787359406946,1.7881214271909713,2.8283878331171612
7.71,0.061016377809943234,0.0,-2.2366705187077573,-1.7881811916212675,-2.8292070229099204,0.0,-0.061016377809943234,2.2366705187077573,1.7881811916212675,2.8292070229099204
7.715,0.06101824508782166,0.0,-2.2370614619213978,-1.788240771855479,-2.8300246202558,0.0,-0.06101824508782166,2.2370614619213978,1.788240771855479,2.8300246202558
7.72,0.06102010655753322,0.0,-2.2374515672218136,-1.7883001684539441,-2.830840627712001,0.0,-0.06102010655753322,2.2374515672218136,1.7883001684539441,2.830840627712001
7.725,0.06102196223687894,0.0,-2.2378408362465834,-1.78835938197532,-2.83165504783366,0.0,-0.06102196223687894,2.2378408362465834,1.78835938197532,2.83165504783366
7.73,0.06102381214360606,0.0,-2.238229270630669,-1.7884184129765857,-2.832467883173844,0.0,-0.06102381214360606,2.238229270630669,1.7884184129765857,2.832467883173844
7.735,0.06102565629540821,0.0,-2.238616872006417,-1.7884772620130474,-2.8332791362835406,0.0,-0.06102565629540821,2.238616872006417,1.7884772620130474,2.8332791362835406
7.74,0.061027494709925544,0.0,-2.239003642003559,-1.7885359296383445,-2.834088809711651,0.0,-0.061027494709925544,2.239003642003559,1.7885359296383445,2.834088809711651
7.745,0.06102932740474492,0.0,-2.2393895822492165,-1.7885944164044534,-2.8348969060049845,0.0,-0.06102932740474492,2.2393895822492165,1.7885944164044534,2.8348969060049845
7.75,0.06103115439740005,0.0,-2.2397746943679,-1.7886527228616929,-2.8357034277082485,0.0,-0.06103115439740005,2.2397746943679,1.7886527228616929,2.8357034277082485
7.755,0.06103297570537165,0.0,-2.240158979981513,-1.7887108495587287,-2.8365083773640434,0.0,-0.06103297570537165,2.240158979981513,1.7887108495587287,2.8365083773640434
7.76,0.061034791346087636,0.0,-2.240542440709351,-1.7887687970425792,-2.837311757512855,0.0,-0.061034791346087636,2.240542440709351,1.7887687970425792,2.837311757512855
7.765000000000001,0.061036601336923214,0.0,-2.2409250781681065,-1.7888265658586193,-2.838113570693046,0.0,-0.061036601336923214,2.2409250781681065,1.7888265658586193,2.838113570693046
7.77,0.061038405695201095,0.0,-2.241306893971869,-1.788884156550586,-2.8389138194408505,0.0,-0.061038405695201095,2.241306893971869,1.788884156550586,2.8389138194408505
7.775,0.06104020443819162,0.0,-2.241687889732128,-1.7889415696605826,-2.8397125062903665,0.0,-0.06104020443819162,2.241687889732128,1.7889415696605826,2.8397125062903665
7.78,0.06104199758311295,0.0,-2.242068067057774,-1.7889988057290844,-2.8405096337735483,0.0,-0.06104199758311295,2.242068067057774,1.7889988057290844,2.8405096337735483
7.785,0.06104378514713116,0.0,-2.2424474275551005,-1.7890558652949426,-2.8413052044202,0.0,-0.06104378514713116,2.2424474275551005,1.7890558652949426,2.8413052044202
7.79,0.06104556714736046,0.0,-2.2428259728278057,-1.78911274889539,-2.8420992207579694,0.0,-0.06104556714736046,2.2428259728278057,1.78911274889539,2.8420992207579694
7.795,0.06104734360086331,0.0,-2.243203704476996,-1.7891694570660446,-2.8428916853123396,0.0,-0.06104734360086331,2.243203704476996,1.7891694570660446,2.8428916853123396
7.8,0.06104911452465058,0.0,-2.2435806241011864,-1.7892259903409158,-2.843682600606624,0.0,-0.06104911452465058,2.2435806241011864,1.7892259903409158,2.843682600606624
7.805000000000001,0.06105087993568172,0.0,-2.2439567332963026,-1.789282349252408,-2.844471969161957,0.0,-0.06105087993568172,2.2439567332963026,1.789282349252408,2.844471969161957
7.81,0.06105263985086489,0.0,-2.2443320336556836,-1.789338534331326,-2.84525979349729,0.0,-0.06105263985086489,2.2443320336556836,1.789338534331326,2.84525979349729
7.815,0.06105439428705713,0.0,-2.244706526770083,-1.7893945461068794,-2.8460460761293844,0.0,-0.06105439428705713,2.244706526770083,1.7893945461068794,2.8460460761293844
7.82,0.061056143261064504,0.0,-2.2450802142276713,-1.7894503851066876,-2.8468308195728027,0.0,-0.061056143261064504,2.2450802142276713,1.7894503851066876,2.8468308195728027
7.825,0.061057886789642246,0.0,-2.245453097614038,-1.7895060518567842,-2.8476140263399046,0.0,-0.061057886789642246,2.245453097614038,1.7895060518567842,2.8476140263399046
7.83,0.06105962488949493,0.0,-2.245825178512194,-1.7895615468816222,-2.848395698940839,0.0,-0.06105962488949493,2.245825178512194,1.7895615468816222,2.848395698940839
7.835,0.0610613575772766,0.0,-2.2461964585025713,-1.7896168707040776,-2.8491758398835385,0.0,-0.0610613575772766,2.2461964585025713,1.7896168707040776,2.8491758398835385
7.84,0.06106308486959093,0.0,-2.246566939163029,-1.7896720238454555,-2.849954451673712,0.0,-0.06106308486959093,2.246566939163029,1.7896720238454555,2.849954451673712
7.845,0.061064806782991386,0.0,-2.2469366220688523,-1.789727006825494,-2.85073153681484,0.0,-0.061064806782991386,2.2469366220688523,1.789727006825494,2.85073153681484
7.85,0.06106652333398135,0.0,-2.247305508792755,-1.7897818201623685,-2.851507097808166,0.0,-0.06106652333398135,2.247305508792755,1.7897818201623685,2.851507097808166
7.855,0.06106823453901428,0.0,-2.2476736009048817,-1.7898364643726972,-2.852281137152692,0.0,-0.06106823453901428,2.2476736009048817,1.7898364643726972,2.852281137152692
7.86,0.061069940414493866,0.0,-2.248040899972811,-1.7898909399715446,-2.8530536573451717,0.0,-0.061069940414493866,2.248040899972811,1.7898909399715446,2.8530536573451717
7.865,0.06107164097677418,0.0,-2.248407407561556,-1.7899452474724271,-2.8538246608801052,0.0,-0.06107164097677418,2.248407407561556,1.7899452474724271,2.8538246608801052
7.87,0.0610733362421598,0.0,-2.248773125233567,-1.7899993873873172,-2.8545941502497314,0.0,-0.0610733362421598,2.248773125233567,1.7899993873873172,2.8545941502497314
7.875,0.061075026226905985,0.0,-2.249138054548734,-1.7900533602266482,-2.8553621279440224,0.0,-0.061075026226905985,2.249138054548734,1.7900533602266482,2.8553621279440224
7.88,0.06107671094721882,0.0,-2.249502197064387,-1.7901071664993184,-2.856128596450679,0.0,-0.06107671094721882,2.249502197064387,1.7901071664993184,2.856128596450679
7.885,0.06107839041925532,0.0,-2.249865554335302,-1.7901608067126962,-2.856893558255123,0.0,-0.06107839041925532,2.249865554335302,1.7901608067126962,2.856893558255123
7.890000000000001,0.061080064659123655,0.0,-2.2502281279136978,-1.7902142813726238,-2.8576570158404913,0.0,-0.061080064659123655,2.2502281279136978,1.7902142813726238,2.8576570158404913
7.895,0.06108173368288321,0.0,-2.2505899193492427,-1.7902675909834227,-2.858418971687631,0.0,-0.06108173368288321,2.2505899193492427,1.7902675909834227,2.858418971687631
7.9,0.06108339750654479,0.0,-2.2509509301890542,-1.7903207360478977,-2.8591794282750946,0.0,-0.06108339750654479,2.2509509301890542,1.7903207360478977,2.8591794282750946
7.905,0.061085056146070744,0.0,-2.2513111619777013,-1.790373717067341,-2.8599383880791303,0.0,-0.061085056146070744,2.2513111619777013,1.790373717067341,2.8599383880791303
7.91,0.061086709617375105,0.0,-2.2516706162572078,-1.7904265345415378,-2.8606958535736804,0.0,-0.061086709617375105,2.2516706162572078,1.7904265345415378,2.8606958535736804
7.915,0.06108835793632374,0.0,-2.2520292945670533,-1.7904791889687695,-2.8614518272303737,0.0,-0.06108835793632374,2.2520292945670533,1.7904791889687695,2.8614518272303737
7.92,0.061090001118734485,0.0,-2.252387198444176,-1.790531680845819,-2.8622063115185203,0.0,-0.061090001118734485,2.252387198444176,1.790531680845819,2.8622063115185203
7.925,0.06109163918037731,0.0,-2.2527443294229745,-1.7905840106679747,-2.862959308905106,0.0,-0.06109163918037731,2.2527443294229745,1.7905840106679747,2.862959308905106
7.930000000000001,0.06109327213697445,0.0,-2.2531006890353105,-1.7906361789290355,-2.8637108218547866,0.0,-0.06109327213697445,2.2531006890353105,1.7906361789290355,2.8637108218547866
7.935,0.06109490000420053,0.0,-2.2534562788105093,-1.7906881861213144,-2.864460852829882,0.0,-0.06109490000420053,2.2534562788105093,1.7906881861213144,2.864460852829882
7.94,0.06109652279768272,0.0,-2.2538111002753647,-1.7907400327356437,-2.8652094042903724,0.0,-0.06109652279768272,2.2538111002753647,1.7907400327356437,2.8652094042903724
7.945,0.06109814053300089,0.0,-2.2541651549541393,-1.7907917192613787,-2.8659564786938905,0.0,-0.06109814053300089,2.2541651549541393,1.7907917192613787,2.8659564786938905
7.95,0.06109975322568773,0.0,-2.2545184443685664,-1.7908432461864023,-2.8667020784957185,0.0,-0.06109975322568773,2.2545184443685664,1.7908432461864023,2.8667020784957185
7.955,0.06110136089122891,0.0,-2.2548709700378544,-1.79089461399713,-2.867446206148781,0.0,-0.06110136089122891,2.2548709700378544,1.79089461399713,2.867446206148781
7.96,0.06110296354506319,0.0,-2.2552227334786865,-1.7909458231785134,-2.86818886410364,0.0,-0.06110296354506319,2.2552227334786865,1.7909458231785134,2.86818886410364
7.965,0.061104561202582605,0.0,-2.255573736205224,-1.7909968742140445,-2.8689300548084917,0.0,-0.061104561202582605,2.255573736205224,1.7909968742140445,2.8689300548084917
7.97,0.061106153879132555,0.0,-2.255923979729109,-1.791047767585761,-2.8696697807091582,0.0,-0.061106153879132555,2.255923979729109,1.791047767585761,2.8696697807091582
7.975,0.061107741590011984,0.0,-2.2562734655594667,-1.7910985037742495,-2.8704080442490847,0.0,-0.061107741590011984,2.2562734655594667,1.7910985037742495,2.8704080442490847
7.98,0.0611093243504735,0.0,-2.256622195202906,-1.7911490832586505,-2.8711448478693335,0.0,-0.0611093243504735,2.256622195202906,1.7911490832586505,2.8711448478693335
7.985,0.06111090217572349,0.0,-2.256970170163523,-1.7911995065166626,-2.8718801940085785,0.0,-0.06111090217572349,2.256970170163523,1.7911995065166626,2.8718801940085785
7.99,0.06111247508092233,0.0,-2.2573173919429044,-1.7912497740245465,-2.872614085103101,0.0,-0.06111247508092233,2.2573173919429044,1.7912497740245465,2.872614085103101
